image_path,generated_text,ground_truths
19329.jpg,"a picture of a woman with black hair and a large nose smiles while holding a black bag in her hand, with an open mouth and a brown eye visible","['A woman is on the phone while pegging out washing.', 'A woman speaks on a cell.', 'A young black woman is on the phone as she sorts through her washing.', 'A woman talks on her phone as she hangs out washing. She frowns.', 'A woman with black dreadlocks hanging washing on a rooftop.', 'A woman talking on a mobile phone while hanging out washing is distracted by the shrill sound.', ""A woman's on her phone."", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line.', 'A woman hangs out washing as she talks on her mobile', 'A woman on a phone, hanging laundry.']"
19329.jpg,"a picture of a woman with black hair and a large nose smiles while holding a black bag in her hand, with an open mouth and a brown eye visible","['A woman is on the phone while pegging out washing.', 'A woman speaks on a cell.', 'A young black woman is on the phone as she sorts through her washing.', 'A woman talks on her phone as she hangs out washing. She frowns.', 'A woman with black dreadlocks hanging washing on a rooftop.', 'A woman talking on a mobile phone while hanging out washing is distracted by the shrill sound.', ""A woman's on her phone."", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line.', 'A woman hangs out washing as she talks on her mobile', 'A woman on a phone, hanging laundry.']"
19329.jpg,"a picture of a woman with black hair and a large nose smiles while holding a black bag in her hand, with an open mouth and a brown eye visible","['A woman is on the phone while pegging out washing.', 'A woman speaks on a cell.', 'A young black woman is on the phone as she sorts through her washing.', 'A woman talks on her phone as she hangs out washing. She frowns.', 'A woman with black dreadlocks hanging washing on a rooftop.', 'A woman talking on a mobile phone while hanging out washing is distracted by the shrill sound.', ""A woman's on her phone."", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line.', 'A woman hangs out washing as she talks on her mobile', 'A woman on a phone, hanging laundry.']"
19329.jpg,"a picture of a woman with black hair and a large nose smiles while holding a black bag in her hand, with an open mouth and a brown eye visible","['A woman is on the phone while pegging out washing.', 'A woman speaks on a cell.', 'A young black woman is on the phone as she sorts through her washing.', 'A woman talks on her phone as she hangs out washing. She frowns.', 'A woman with black dreadlocks hanging washing on a rooftop.', 'A woman talking on a mobile phone while hanging out washing is distracted by the shrill sound.', ""A woman's on her phone."", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line.', 'A woman hangs out washing as she talks on her mobile', 'A woman on a phone, hanging laundry.']"
19329.jpg,"a picture of a woman with black hair and a large nose smiles while holding a black bag in her hand, with an open mouth and a brown eye visible","['A woman is on the phone while pegging out washing.', 'A woman speaks on a cell.', 'A young black woman is on the phone as she sorts through her washing.', 'A woman talks on her phone as she hangs out washing. She frowns.', 'A woman with black dreadlocks hanging washing on a rooftop.', 'A woman talking on a mobile phone while hanging out washing is distracted by the shrill sound.', ""A woman's on her phone."", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line.', 'A woman hangs out washing as she talks on her mobile', 'A woman on a phone, hanging laundry.']"
19329.jpg,"a picture of a woman with black hair and a large nose smiles while holding a black bag in her hand, with an open mouth and a brown eye visible","['A woman is on the phone while pegging out washing.', 'A woman speaks on a cell.', 'A young black woman is on the phone as she sorts through her washing.', 'A woman talks on her phone as she hangs out washing. She frowns.', 'A woman with black dreadlocks hanging washing on a rooftop.', 'A woman talking on a mobile phone while hanging out washing is distracted by the shrill sound.', ""A woman's on her phone."", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line.', 'A woman hangs out washing as she talks on her mobile', 'A woman on a phone, hanging laundry.']"
19329.jpg,"a picture of a woman with black hair and a large nose smiles while holding a black bag in her hand, with an open mouth and a brown eye visible","['A woman is on the phone while pegging out washing.', 'A woman speaks on a cell.', 'A young black woman is on the phone as she sorts through her washing.', 'A woman talks on her phone as she hangs out washing. She frowns.', 'A woman with black dreadlocks hanging washing on a rooftop.', 'A woman talking on a mobile phone while hanging out washing is distracted by the shrill sound.', ""A woman's on her phone."", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line.', 'A woman hangs out washing as she talks on her mobile', 'A woman on a phone, hanging laundry.']"
19505.jpg,"a picture of a woman with black hair and a white shirt stands in front of a white wall, looking at the camera with an open mouth and a large nose her brown and blue eyes are","['White text reads: Zoe, The next one.', 'Words appear: Zoe, the Next One.', 'In white capitals, Zoe, the next one,', 'Zoe: The Next One.', 'Onscreen: Zoe, the next one.', 'ZoeÊ - the next one...', ""A title reads, 'Zoe, the next one.'"", 'Caption: Zoe, the next one.', 'Zoe. The next one', 'Zoe, the next one.']"
19505.jpg,"a picture of a woman with black hair and a white shirt stands in front of a white wall, looking at the camera with an open mouth and a large nose her brown and blue eyes are","['White text reads: Zoe, The next one.', 'Words appear: Zoe, the Next One.', 'In white capitals, Zoe, the next one,', 'Zoe: The Next One.', 'Onscreen: Zoe, the next one.', 'ZoeÊ - the next one...', ""A title reads, 'Zoe, the next one.'"", 'Caption: Zoe, the next one.', 'Zoe. The next one', 'Zoe, the next one.']"
19505.jpg,"a picture of a woman with black hair and a white shirt stands in front of a white wall, looking at the camera with an open mouth and a large nose her brown and blue eyes are","['White text reads: Zoe, The next one.', 'Words appear: Zoe, the Next One.', 'In white capitals, Zoe, the next one,', 'Zoe: The Next One.', 'Onscreen: Zoe, the next one.', 'ZoeÊ - the next one...', ""A title reads, 'Zoe, the next one.'"", 'Caption: Zoe, the next one.', 'Zoe. The next one', 'Zoe, the next one.']"
19505.jpg,"a picture of a woman with black hair and a white shirt stands in front of a white wall, looking at the camera with an open mouth and a large nose her brown and blue eyes are","['White text reads: Zoe, The next one.', 'Words appear: Zoe, the Next One.', 'In white capitals, Zoe, the next one,', 'Zoe: The Next One.', 'Onscreen: Zoe, the next one.', 'ZoeÊ - the next one...', ""A title reads, 'Zoe, the next one.'"", 'Caption: Zoe, the next one.', 'Zoe. The next one', 'Zoe, the next one.']"
19505.jpg,"a picture of a woman with black hair and a white shirt stands in front of a white wall, looking at the camera with an open mouth and a large nose her brown and blue eyes are","['White text reads: Zoe, The next one.', 'Words appear: Zoe, the Next One.', 'In white capitals, Zoe, the next one,', 'Zoe: The Next One.', 'Onscreen: Zoe, the next one.', 'ZoeÊ - the next one...', ""A title reads, 'Zoe, the next one.'"", 'Caption: Zoe, the next one.', 'Zoe. The next one', 'Zoe, the next one.']"
19505.jpg,"a picture of a woman with black hair and a white shirt stands in front of a white wall, looking at the camera with an open mouth and a large nose her brown and blue eyes are","['White text reads: Zoe, The next one.', 'Words appear: Zoe, the Next One.', 'In white capitals, Zoe, the next one,', 'Zoe: The Next One.', 'Onscreen: Zoe, the next one.', 'ZoeÊ - the next one...', ""A title reads, 'Zoe, the next one.'"", 'Caption: Zoe, the next one.', 'Zoe. The next one', 'Zoe, the next one.']"
